guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_普通_ふつう,普通,ふつう,普:◆太陽の光が遠近にかかわらずどこにも一様に降り注ぐさま◆偏りがないさま、一様にどこまでも行き渡るさま¶別「𤽽」; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす,N4,on,on+on,A3_short_compound(on+on 71%),普:◆太陽の光が遠近にかかわらずどこにも一様に降り注ぐさま◆偏りがないさま、一様にどこまでも行き渡るさま¶別「𤽽」; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす
kk_景色_けしき,景色,けしき,景:◆光(ひかり)、光が当たることでできる影、光と影◆光と影があることで見える姿形(すがたかたち)や様子(ようす)・状態、「景色(ケイショク、けしき)」「風景(フウ; 色:◆視覚によって認識するものの内、形状以外のもの、(特に顔の)表情、彩(いろどり)り、具合(ぐあい)、様子◆男女間の情欲(ジョウヨク)◆種類、二色=二種類◆いろ、,N4,other,mixed+mixed~,A3_short_compound(on+on 71%),景:◆光(ひかり)、光が当たることでできる影、光と影◆光と影があることで見える姿形(すがたかたち)や様子(ようす)・状態、「景色(ケイショク、けしき)」「風景(フウ; 色:◆視覚によって認識するものの内、形状以外のもの、(特に顔の)表情、彩(いろどり)り、具合(ぐあい)、様子◆男女間の情欲(ジョウヨク)◆種類、二色=二種類◆いろ、
kk_暖房_だんぼう,暖房,だんぼう,暖:◆日光が当たってぽかぽかと暑くもなく寒くもなく程良いさま、穏(おだ)やかな陽気であるさま、同「㬉」「暄」、「温」は液体などが程よい温度であること、「煖」は火が当; 房:◆主屋(おもや、中庭を囲むように建てられた住居の北側の建物、正房、家主の住居)の左右(東西)両側に張り出すように建てられた部屋、「耳房(ジボウ)」 ◆部屋、室(,N4,on,on+on,,暖:◆日光が当たってぽかぽかと暑くもなく寒くもなく程良いさま、穏(おだ)やかな陽気であるさま、同「㬉」「暄」、「温」は液体などが程よい温度であること、「煖」は火が当; 房:◆主屋(おもや、中庭を囲むように建てられた住居の北側の建物、正房、家主の住居)の左右(東西)両側に張り出すように建てられた部屋、「耳房(ジボウ)」 ◆部屋、室(
kk_暫く_しばらく,暫く,しばらく,暫:◆(一連の動作・行為・状態などの途中の)長くない間、少しの間、同「蹔」◆一先ず(ひとまず)、差し当たって◆[日]久し振りに,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),暫:◆(一連の動作・行為・状態などの途中の)長くない間、少しの間、同「蹔」◆一先ず(ひとまず)、差し当たって◆[日]久し振りに
kk_暮し_くらし,暮し,くらし,暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が
kk_暮らす_くらす,暮らす,くらす,暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が
kk_暮れる_くれる,暮れる,くれる,暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が,N4,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),暮:◆陽の光が届かなって暗くなる、晩(バン)、同「莫」◆人生や月日・季節・年などが将(まさ)に尽きようとする、またその頃◆[日]く・れる、(暗くなって)区別や判断が
kk_最も_もっとも,最も,もっとも,最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める,N4,other,unknown,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める
kk_最古_さいこ,最古,さいこ,最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める; 古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま,N4,on,on+on,A3_short_compound(on+on 71%),最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める; 古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま
kk_最近_さいきん,最近,さいきん,最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める; 近:◆位置・時間・関係・状態などがすぐ傍(そば)にある◆迫(せま)る、すぐ傍まで寄る、また寄せる◆親(ちか)しい、親(した)しい(間柄や関係などが近い)◆似ている(,N4,on,on+on,,最:◆もっと・も、比べるものの中で一番の、第一の、極めて◆多くの(幾つかの)ものの中で先頭であるさま、一番優れているさま◆多くのものが同じところに集まる、また集める; 近:◆位置・時間・関係・状態などがすぐ傍(そば)にある◆迫(せま)る、すぐ傍まで寄る、また寄せる◆親(ちか)しい、親(した)しい(間柄や関係などが近い)◆似ている(
kk_月_つき,月,つき,月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの,N4,kun,kun,IL2_single_default(kun 84%),月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの
kk_月曜_げつよう,月曜,げつよう,月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた,N4,on,on+on,,月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた
kk_有料_ゆうりょう,有料,ゆうりょう,有:◆在(あ)る、居(い)る、一定の範囲や場所に存在する、「有力(ユウリョク、力がある)」「稀有(ケウ、稀にある、稀にしかない)」◆持っている、備わっている、「所有; 料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ,N4,on,on+on,,有:◆在(あ)る、居(い)る、一定の範囲や場所に存在する、「有力(ユウリョク、力がある)」「稀有(ケウ、稀にある、稀にしかない)」◆持っている、備わっている、「所有; 料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ
kk_木の葉_このは,木の葉,このは,木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 葉:◆植物の茎や枝から伸び出る薄く平らなもの、主に光を受け成長に必要な養分を合成する(光合成、コウゴウセイ)役割を担う◆(葉のように)薄いもの◆紙などのような薄いも,N4,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 葉:◆植物の茎や枝から伸び出る薄く平らなもの、主に光を受け成長に必要な養分を合成する(光合成、コウゴウセイ)役割を担う◆(葉のように)薄いもの◆紙などのような薄いも
kk_木曜_もくよう,木曜,もくよう,木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた,N4,on,on+on,B_noun_rad_木(kun 93%),木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた
kk_木綿_もめん,木綿,もめん,木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 綿:◆ワタ(綿、アオイ科ワタ属の草本植物)やキワタ(木棉、アオイ科キワタ属の木本植物)などの植物から採った繊維の総称、植物名のワタは中国では「棉」、日本では繭(まゆ,N4,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_noun_rad_木(kun 93%),木:◆植物の一分類、例外もあるが一般に表皮が硬く寒暖差などによって年輪を生ずるもの、またそれを使ったもの◆五行(水・火・木・金・土)の一つ ◆自然で飾り気がないさま; 綿:◆ワタ(綿、アオイ科ワタ属の草本植物)やキワタ(木棉、アオイ科キワタ属の木本植物)などの植物から採った繊維の総称、植物名のワタは中国では「棉」、日本では繭(まゆ
